,offspring,model
1152,86,alpha=1.9
1153,106,alpha=1.9
1154,99,alpha=1.9
1155,101,alpha=1.9
1156,89,alpha=1.9
1157,101,alpha=1.9
1158,91,alpha=1.9
1159,89,alpha=1.9
1160,97,alpha=1.9
1161,103,alpha=1.9
1162,89,alpha=1.9
1163,103,alpha=1.9
1164,96,alpha=1.9
1165,100,alpha=1.9
1166,116,alpha=1.9
1167,83,alpha=1.9
1168,97,alpha=1.9
1169,101,alpha=1.9
1170,118,alpha=1.9
1171,91,alpha=1.9
1172,84,alpha=1.9
1173,94,alpha=1.9
1174,79,alpha=1.9
1175,105,alpha=1.9
1176,97,alpha=1.9
1177,74,alpha=1.9
1178,106,alpha=1.9
1179,109,alpha=1.9
1180,113,alpha=1.9
1181,106,alpha=1.9
1182,92,alpha=1.9
1183,118,alpha=1.9
1184,101,alpha=1.9
1185,84,alpha=1.9
1186,95,alpha=1.9
1187,95,alpha=1.9
1188,112,alpha=1.9
1189,96,alpha=1.9
1190,90,alpha=1.9
1191,93,alpha=1.9
1192,104,alpha=1.9
1193,91,alpha=1.9
1194,83,alpha=1.9
1195,108,alpha=1.9
1196,106,alpha=1.9
1197,98,alpha=1.9
1198,102,alpha=1.9
1199,103,alpha=1.9
1200,98,alpha=1.9
1201,86,alpha=1.9
1202,95,alpha=1.9
1203,89,alpha=1.9
1204,93,alpha=1.9
1205,110,alpha=1.9
1206,105,alpha=1.9
1207,121,alpha=1.9
1208,105,alpha=1.9
1209,99,alpha=1.9
1210,111,alpha=1.9
1211,112,alpha=1.9
1212,94,alpha=1.9
1213,97,alpha=1.9
1214,97,alpha=1.9
1215,106,alpha=1.9
1216,113,alpha=1.9
1217,112,alpha=1.9
1218,96,alpha=1.9
1219,99,alpha=1.9
1220,95,alpha=1.9
1221,99,alpha=1.9
1222,116,alpha=1.9
1223,97,alpha=1.9
1224,99,alpha=1.9
1225,85,alpha=1.9
1226,99,alpha=1.9
1227,79,alpha=1.9
1228,98,alpha=1.9
1229,113,alpha=1.9
1230,100,alpha=1.9
1231,89,alpha=1.9
1232,103,alpha=1.9
1233,108,alpha=1.9
1234,106,alpha=1.9
1235,109,alpha=1.9
1236,99,alpha=1.9
1237,94,alpha=1.9
1238,110,alpha=1.9
1239,107,alpha=1.9
1240,102,alpha=1.9
1241,104,alpha=1.9
1242,90,alpha=1.9
1243,112,alpha=1.9
1244,107,alpha=1.9
1245,100,alpha=1.9
1246,110,alpha=1.9
1247,111,alpha=1.9
1248,102,alpha=1.9
1249,99,alpha=1.9
1250,99,alpha=1.9
1251,112,alpha=1.9
1252,89,alpha=1.9
1253,114,alpha=1.9
1254,96,alpha=1.9
1255,107,alpha=1.9
1256,89,alpha=1.9
1257,90,alpha=1.9
1258,89,alpha=1.9
1259,112,alpha=1.9
1260,113,alpha=1.9
1261,104,alpha=1.9
1262,104,alpha=1.9
1263,107,alpha=1.9
1264,98,alpha=1.9
1265,101,alpha=1.9
1266,96,alpha=1.9
1267,93,alpha=1.9
1268,104,alpha=1.9
1269,109,alpha=1.9
1270,83,alpha=1.9
1271,101,alpha=1.9
1272,110,alpha=1.9
1273,82,alpha=1.9
1274,94,alpha=1.9
1275,83,alpha=1.9
1276,102,alpha=1.9
1277,94,alpha=1.9
1278,102,alpha=1.9
1279,105,alpha=1.9
1280,92,alpha=1.9
1281,77,alpha=1.9
1282,95,alpha=1.9
1283,95,alpha=1.9
1284,116,alpha=1.9
1285,84,alpha=1.9
1286,87,alpha=1.9
1287,117,alpha=1.9
1288,96,alpha=1.9
1289,82,alpha=1.9
1290,83,alpha=1.9
1291,114,alpha=1.9
1292,115,alpha=1.9
1293,103,alpha=1.9
1294,113,alpha=1.9
1295,108,alpha=1.9
1296,101,alpha=1.9
1297,120,alpha=1.9
1298,113,alpha=1.9
1299,96,alpha=1.9
1300,97,alpha=1.9
1301,93,alpha=1.9
1302,118,alpha=1.9
1303,103,alpha=1.9
1304,98,alpha=1.9
1305,86,alpha=1.9
1306,101,alpha=1.9
1307,102,alpha=1.9
1308,88,alpha=1.9
1309,89,alpha=1.9
1310,91,alpha=1.9
1311,94,alpha=1.9
1312,100,alpha=1.9
1313,96,alpha=1.9
1314,99,alpha=1.9
1315,89,alpha=1.9
1316,114,alpha=1.9
1317,105,alpha=1.9
1318,91,alpha=1.9
1319,118,alpha=1.9
1320,93,alpha=1.9
1321,115,alpha=1.9
1322,93,alpha=1.9
1323,102,alpha=1.9
1324,106,alpha=1.9
1325,108,alpha=1.9
1326,92,alpha=1.9
1327,110,alpha=1.9
1328,103,alpha=1.9
1329,104,alpha=1.9
1330,84,alpha=1.9
1331,104,alpha=1.9
1332,82,alpha=1.9
1333,110,alpha=1.9
1334,88,alpha=1.9
1335,93,alpha=1.9
1336,94,alpha=1.9
1337,105,alpha=1.9
1338,99,alpha=1.9
1339,83,alpha=1.9
1340,89,alpha=1.9
1341,97,alpha=1.9
1342,81,alpha=1.9
1343,87,alpha=1.9
1344,105,alpha=1.9
1345,96,alpha=1.9
1346,114,alpha=1.9
1347,111,alpha=1.9
1348,94,alpha=1.9
1349,115,alpha=1.9
1350,80,alpha=1.9
1351,113,alpha=1.9
1352,89,alpha=1.9
1353,92,alpha=1.9
1354,103,alpha=1.9
1355,108,alpha=1.9
1356,101,alpha=1.9
1357,111,alpha=1.9
1358,100,alpha=1.9
1359,96,alpha=1.9
1360,96,alpha=1.9
1361,106,alpha=1.9
1362,97,alpha=1.9
1363,90,alpha=1.9
1364,117,alpha=1.9
1365,106,alpha=1.9
1366,93,alpha=1.9
1367,96,alpha=1.9
1368,91,alpha=1.9
1369,113,alpha=1.9
1370,114,alpha=1.9
1371,97,alpha=1.9
1372,106,alpha=1.9
1373,103,alpha=1.9
1374,89,alpha=1.9
1375,102,alpha=1.9
1376,107,alpha=1.9
1377,93,alpha=1.9
1378,100,alpha=1.9
1379,103,alpha=1.9
1380,111,alpha=1.9
1381,109,alpha=1.9
1382,93,alpha=1.9
1383,107,alpha=1.9
1384,99,alpha=1.9
1385,95,alpha=1.9
1386,100,alpha=1.9
1387,92,alpha=1.9
1388,105,alpha=1.9
1389,94,alpha=1.9
1390,97,alpha=1.9
1391,112,alpha=1.9
1392,86,alpha=1.9
1393,99,alpha=1.9
1394,103,alpha=1.9
1395,82,alpha=1.9
1396,88,alpha=1.9
1397,109,alpha=1.9
1398,109,alpha=1.9
1399,118,alpha=1.9
1400,96,alpha=1.9
1401,103,alpha=1.9
1402,105,alpha=1.9
1403,119,alpha=1.9
1404,110,alpha=1.9
1405,107,alpha=1.9
1406,104,alpha=1.9
1407,101,alpha=1.9
1408,87,alpha=1.9
1409,89,alpha=1.9
1410,99,alpha=1.9
1411,96,alpha=1.9
1412,98,alpha=1.9
1413,93,alpha=1.9
1414,87,alpha=1.9
1415,108,alpha=1.9
1416,108,alpha=1.9
1417,94,alpha=1.9
1418,108,alpha=1.9
1419,93,alpha=1.9
1420,86,alpha=1.9
1421,83,alpha=1.9
1422,97,alpha=1.9
1423,103,alpha=1.9
1424,106,alpha=1.9
1425,102,alpha=1.9
1426,103,alpha=1.9
1427,106,alpha=1.9
1428,109,alpha=1.9
1429,80,alpha=1.9
1430,110,alpha=1.9
1431,93,alpha=1.9
1432,97,alpha=1.9
1433,90,alpha=1.9
1434,97,alpha=1.9
1435,81,alpha=1.9
1436,113,alpha=1.9
1437,110,alpha=1.9
1438,90,alpha=1.9
1439,96,alpha=1.9
1440,101,alpha=1.9
1441,110,alpha=1.9
1442,103,alpha=1.9
1443,78,alpha=1.9
1444,110,alpha=1.9
1445,106,alpha=1.9
1446,81,alpha=1.9
1447,86,alpha=1.9
1448,99,alpha=1.9
1449,102,alpha=1.9
1450,85,alpha=1.9
1451,108,alpha=1.9
1452,111,alpha=1.9
1453,98,alpha=1.9
1454,99,alpha=1.9
1455,92,alpha=1.9
1456,110,alpha=1.9
1457,101,alpha=1.9
1458,86,alpha=1.9
1459,93,alpha=1.9
1460,91,alpha=1.9
1461,91,alpha=1.9
1462,119,alpha=1.9
1463,104,alpha=1.9
1464,114,alpha=1.9
1465,101,alpha=1.9
1466,118,alpha=1.9
1467,94,alpha=1.9
1468,122,alpha=1.9
1469,86,alpha=1.9
1470,104,alpha=1.9
1471,117,alpha=1.9
1472,128,alpha=1.9
1473,94,alpha=1.9
1474,106,alpha=1.9
1475,86,alpha=1.9
1476,91,alpha=1.9
1477,97,alpha=1.9
1478,102,alpha=1.9
1479,101,alpha=1.9
1480,105,alpha=1.9
1481,89,alpha=1.9
1482,108,alpha=1.9
1483,108,alpha=1.9
1484,109,alpha=1.9
1485,99,alpha=1.9
1486,91,alpha=1.9
1487,106,alpha=1.9
1488,85,alpha=1.9
1489,92,alpha=1.9
1490,88,alpha=1.9
1491,92,alpha=1.9
1492,98,alpha=1.9
1493,90,alpha=1.9
1494,104,alpha=1.9
1495,87,alpha=1.9
1496,89,alpha=1.9
1497,107,alpha=1.9
1498,77,alpha=1.9
1499,101,alpha=1.9
1500,87,alpha=1.9
1501,107,alpha=1.9
1502,95,alpha=1.9
1503,98,alpha=1.9
1504,90,alpha=1.9
1505,100,alpha=1.9
1506,110,alpha=1.9
1507,111,alpha=1.9
1508,99,alpha=1.9
1509,96,alpha=1.9
1510,101,alpha=1.9
1511,104,alpha=1.9
1512,92,alpha=1.9
1513,102,alpha=1.9
1514,83,alpha=1.9
1515,93,alpha=1.9
1516,116,alpha=1.9
1517,110,alpha=1.9
1518,93,alpha=1.9
1519,99,alpha=1.9
1520,99,alpha=1.9
1521,92,alpha=1.9
1522,108,alpha=1.9
1523,107,alpha=1.9
1524,94,alpha=1.9
1525,98,alpha=1.9
1526,82,alpha=1.9
1527,91,alpha=1.9
1528,100,alpha=1.9
1529,83,alpha=1.9
1530,100,alpha=1.9
1531,100,alpha=1.9
1532,102,alpha=1.9
1533,112,alpha=1.9
1534,95,alpha=1.9
1535,93,alpha=1.9
1536,107,alpha=1.9
1537,100,alpha=1.9
1538,109,alpha=1.9
1539,105,alpha=1.9
1540,88,alpha=1.9
1541,88,alpha=1.9
1542,98,alpha=1.9
1543,103,alpha=1.9
1544,99,alpha=1.9
1545,97,alpha=1.9
1546,99,alpha=1.9
1547,110,alpha=1.9
1548,104,alpha=1.9
1549,102,alpha=1.9
1550,92,alpha=1.9
1551,88,alpha=1.9
1552,100,alpha=1.9
1553,107,alpha=1.9
1554,98,alpha=1.9
1555,82,alpha=1.9
1556,113,alpha=1.9
1557,92,alpha=1.9
1558,86,alpha=1.9
1559,87,alpha=1.9
1560,105,alpha=1.9
1561,92,alpha=1.9
1562,95,alpha=1.9
1563,94,alpha=1.9
1564,94,alpha=1.9
1565,116,alpha=1.9
1566,94,alpha=1.9
1567,88,alpha=1.9
1568,98,alpha=1.9
1569,98,alpha=1.9
1570,89,alpha=1.9
1571,99,alpha=1.9
1572,96,alpha=1.9
1573,95,alpha=1.9
1574,97,alpha=1.9
1575,96,alpha=1.9
1576,101,alpha=1.9
1577,104,alpha=1.9
1578,89,alpha=1.9
1579,106,alpha=1.9
1580,87,alpha=1.9
1581,102,alpha=1.9
1582,119,alpha=1.9
1583,91,alpha=1.9
1584,90,alpha=1.9
1585,92,alpha=1.9
1586,100,alpha=1.9
1587,93,alpha=1.9
1588,116,alpha=1.9
1589,118,alpha=1.9
1590,114,alpha=1.9
1591,98,alpha=1.9
1592,92,alpha=1.9
1593,111,alpha=1.9
1594,100,alpha=1.9
1595,97,alpha=1.9
1596,126,alpha=1.9
1597,108,alpha=1.9
1598,109,alpha=1.9
1599,91,alpha=1.9
1600,88,alpha=1.9
1601,110,alpha=1.9
1602,102,alpha=1.9
1603,112,alpha=1.9
1604,97,alpha=1.9
1605,91,alpha=1.9
1606,105,alpha=1.9
1607,101,alpha=1.9
1608,99,alpha=1.9
1609,104,alpha=1.9
1610,96,alpha=1.9
1611,110,alpha=1.9
1612,81,alpha=1.9
1613,99,alpha=1.9
1614,96,alpha=1.9
1615,106,alpha=1.9
1616,122,alpha=1.9
1617,110,alpha=1.9
1618,102,alpha=1.9
1619,103,alpha=1.9
1620,92,alpha=1.9
1621,103,alpha=1.9
1622,104,alpha=1.9
1623,115,alpha=1.9
1624,100,alpha=1.9
1625,106,alpha=1.9
1626,100,alpha=1.9
1627,103,alpha=1.9
1628,124,alpha=1.9
1629,79,alpha=1.9
1630,93,alpha=1.9
1631,103,alpha=1.9
1632,98,alpha=1.9
1633,88,alpha=1.9
1634,101,alpha=1.9
1635,107,alpha=1.9
1636,103,alpha=1.9
1637,132,alpha=1.9
1638,93,alpha=1.9
1639,102,alpha=1.9
1640,117,alpha=1.9
1641,103,alpha=1.9
1642,109,alpha=1.9
1643,123,alpha=1.9
1644,91,alpha=1.9
1645,86,alpha=1.9
1646,92,alpha=1.9
1647,104,alpha=1.9
1648,101,alpha=1.9
1649,90,alpha=1.9
1650,102,alpha=1.9
1651,119,alpha=1.9
1652,83,alpha=1.9
1653,93,alpha=1.9
1654,99,alpha=1.9
1655,116,alpha=1.9
1656,106,alpha=1.9
1657,105,alpha=1.9
1658,98,alpha=1.9
1659,96,alpha=1.9
1660,119,alpha=1.9
1661,95,alpha=1.9
1662,106,alpha=1.9
1663,97,alpha=1.9
1664,85,alpha=1.9
1665,100,alpha=1.9
1666,98,alpha=1.9
1667,89,alpha=1.9
1668,107,alpha=1.9
1669,104,alpha=1.9
1670,90,alpha=1.9
1671,103,alpha=1.9
1672,104,alpha=1.9
1673,97,alpha=1.9
1674,106,alpha=1.9
1675,88,alpha=1.9
1676,112,alpha=1.9
1677,85,alpha=1.9
1678,108,alpha=1.9
1679,86,alpha=1.9
1680,96,alpha=1.9
1681,103,alpha=1.9
1682,102,alpha=1.9
1683,107,alpha=1.9
1684,122,alpha=1.9
1685,107,alpha=1.9
1686,98,alpha=1.9
1687,99,alpha=1.9
1688,89,alpha=1.9
1689,119,alpha=1.9
1690,94,alpha=1.9
1691,104,alpha=1.9
1692,98,alpha=1.9
1693,101,alpha=1.9
1694,102,alpha=1.9
1695,91,alpha=1.9
1696,93,alpha=1.9
1697,98,alpha=1.9
1698,81,alpha=1.9
1699,100,alpha=1.9
1700,110,alpha=1.9
1701,116,alpha=1.9
1702,90,alpha=1.9
1703,97,alpha=1.9
1704,103,alpha=1.9
1705,115,alpha=1.9
1706,116,alpha=1.9
1707,107,alpha=1.9
1708,97,alpha=1.9
1709,84,alpha=1.9
1710,95,alpha=1.9
1711,84,alpha=1.9
1712,97,alpha=1.9
1713,102,alpha=1.9
1714,91,alpha=1.9
1715,107,alpha=1.9
1716,104,alpha=1.9
1717,112,alpha=1.9
1718,97,alpha=1.9
1719,97,alpha=1.9
1720,87,alpha=1.9
1721,89,alpha=1.9
1722,95,alpha=1.9
1723,97,alpha=1.9
1724,108,alpha=1.9
1725,104,alpha=1.9
1726,100,alpha=1.9
1727,108,alpha=1.9
1728,99,alpha=1.9
1729,123,alpha=1.9
1730,90,alpha=1.9
1731,116,alpha=1.9
1732,107,alpha=1.9
1733,95,alpha=1.9
1734,102,alpha=1.9
1735,94,alpha=1.9
1736,103,alpha=1.9
1737,102,alpha=1.9
1738,95,alpha=1.9
1739,98,alpha=1.9
1740,97,alpha=1.9
1741,112,alpha=1.9
1742,97,alpha=1.9
1743,76,alpha=1.9
1744,92,alpha=1.9
1745,106,alpha=1.9
1746,126,alpha=1.9
1747,93,alpha=1.9
1748,117,alpha=1.9
1749,109,alpha=1.9
1750,81,alpha=1.9
1751,117,alpha=1.9
1752,87,alpha=1.9
1753,95,alpha=1.9
1754,112,alpha=1.9
1755,93,alpha=1.9
1756,94,alpha=1.9
1757,116,alpha=1.9
1758,87,alpha=1.9
1759,96,alpha=1.9
1760,98,alpha=1.9
1761,111,alpha=1.9
1762,116,alpha=1.9
1763,89,alpha=1.9
1764,85,alpha=1.9
1765,102,alpha=1.9
1766,96,alpha=1.9
1767,115,alpha=1.9
1768,101,alpha=1.9
1769,108,alpha=1.9
1770,100,alpha=1.9
1771,104,alpha=1.9
1772,102,alpha=1.9
1773,104,alpha=1.9
1774,99,alpha=1.9
1775,92,alpha=1.9
1776,86,alpha=1.9
1777,95,alpha=1.9
1778,108,alpha=1.9
1779,114,alpha=1.9
1780,107,alpha=1.9
1781,109,alpha=1.9
1782,98,alpha=1.9
1783,108,alpha=1.9
1784,91,alpha=1.9
1785,105,alpha=1.9
1786,111,alpha=1.9
1787,89,alpha=1.9
1788,101,alpha=1.9
1789,100,alpha=1.9
1790,104,alpha=1.9
1791,109,alpha=1.9
1792,117,alpha=1.9
1793,88,alpha=1.9
1794,89,alpha=1.9
1795,93,alpha=1.9
1796,80,alpha=1.9
1797,98,alpha=1.9
1798,89,alpha=1.9
1799,112,alpha=1.9
1800,79,alpha=1.9
1801,94,alpha=1.9
1802,94,alpha=1.9
1803,103,alpha=1.9
1804,112,alpha=1.9
1805,93,alpha=1.9
1806,94,alpha=1.9
1807,111,alpha=1.9
1808,90,alpha=1.9
1809,99,alpha=1.9
1810,109,alpha=1.9
1811,84,alpha=1.9
1812,111,alpha=1.9
1813,108,alpha=1.9
1814,102,alpha=1.9
1815,91,alpha=1.9
1816,100,alpha=1.9
1817,92,alpha=1.9
1818,99,alpha=1.9
1819,99,alpha=1.9
1820,94,alpha=1.9
1821,79,alpha=1.9
1822,107,alpha=1.9
1823,90,alpha=1.9
1824,127,alpha=1.9
1825,95,alpha=1.9
1826,110,alpha=1.9
1827,90,alpha=1.9
1828,99,alpha=1.9
1829,125,alpha=1.9
1830,106,alpha=1.9
1831,104,alpha=1.9
1832,110,alpha=1.9
1833,87,alpha=1.9
1834,99,alpha=1.9
1835,98,alpha=1.9
1836,107,alpha=1.9
1837,105,alpha=1.9
1838,106,alpha=1.9
1839,126,alpha=1.9
1840,105,alpha=1.9
1841,92,alpha=1.9
1842,108,alpha=1.9
1843,101,alpha=1.9
1844,109,alpha=1.9
1845,93,alpha=1.9
1846,99,alpha=1.9
1847,93,alpha=1.9
1848,110,alpha=1.9
1849,106,alpha=1.9
1850,84,alpha=1.9
1851,111,alpha=1.9
1852,90,alpha=1.9
1853,93,alpha=1.9
1854,109,alpha=1.9
1855,86,alpha=1.9
1856,87,alpha=1.9
1857,105,alpha=1.9
1858,107,alpha=1.9
1859,99,alpha=1.9
1860,79,alpha=1.9
1861,105,alpha=1.9
1862,111,alpha=1.9
1863,105,alpha=1.9
1864,89,alpha=1.9
1865,78,alpha=1.9
1866,77,alpha=1.9
1867,106,alpha=1.9
1868,97,alpha=1.9
1869,93,alpha=1.9
1870,97,alpha=1.9
1871,97,alpha=1.9
1872,99,alpha=1.9
1873,92,alpha=1.9
1874,120,alpha=1.9
1875,86,alpha=1.9
1876,104,alpha=1.9
1877,99,alpha=1.9
1878,81,alpha=1.9
1879,79,alpha=1.9
1880,97,alpha=1.9
1881,110,alpha=1.9
1882,74,alpha=1.9
1883,113,alpha=1.9
1884,107,alpha=1.9
1885,96,alpha=1.9
1886,100,alpha=1.9
1887,94,alpha=1.9
1888,98,alpha=1.9
1889,107,alpha=1.9
1890,83,alpha=1.9
1891,106,alpha=1.9
1892,108,alpha=1.9
1893,101,alpha=1.9
1894,101,alpha=1.9
1895,105,alpha=1.9
1896,101,alpha=1.9
1897,97,alpha=1.9
1898,108,alpha=1.9
1899,100,alpha=1.9
1900,99,alpha=1.9
1901,91,alpha=1.9
1902,108,alpha=1.9
1903,112,alpha=1.9
1904,90,alpha=1.9
1905,85,alpha=1.9
1906,107,alpha=1.9
1907,112,alpha=1.9
1908,99,alpha=1.9
1909,111,alpha=1.9
1910,98,alpha=1.9
1911,113,alpha=1.9
1912,95,alpha=1.9
1913,78,alpha=1.9
1914,79,alpha=1.9
1915,94,alpha=1.9
1916,107,alpha=1.9
1917,124,alpha=1.9
1918,106,alpha=1.9
1919,104,alpha=1.9
1920,106,alpha=1.9
1921,101,alpha=1.9
1922,100,alpha=1.9
1923,96,alpha=1.9
1924,105,alpha=1.9
1925,86,alpha=1.9
1926,96,alpha=1.9
1927,88,alpha=1.9
1928,111,alpha=1.9
1929,103,alpha=1.9
1930,97,alpha=1.9
1931,110,alpha=1.9
1932,94,alpha=1.9
1933,118,alpha=1.9
1934,99,alpha=1.9
1935,108,alpha=1.9
1936,88,alpha=1.9
1937,100,alpha=1.9
1938,86,alpha=1.9
1939,102,alpha=1.9
1940,104,alpha=1.9
1941,97,alpha=1.9
1942,87,alpha=1.9
1943,108,alpha=1.9
1944,93,alpha=1.9
1945,103,alpha=1.9
1946,93,alpha=1.9
1947,114,alpha=1.9
1948,95,alpha=1.9
1949,98,alpha=1.9
1950,106,alpha=1.9
1951,95,alpha=1.9
1952,113,alpha=1.9
1953,98,alpha=1.9
1954,93,alpha=1.9
1955,102,alpha=1.9
1956,81,alpha=1.9
1957,94,alpha=1.9
1958,101,alpha=1.9
1959,104,alpha=1.9
1960,97,alpha=1.9
1961,100,alpha=1.9
1962,106,alpha=1.9
1963,89,alpha=1.9
1964,94,alpha=1.9
1965,100,alpha=1.9
1966,107,alpha=1.9
1967,95,alpha=1.9
1968,108,alpha=1.9
1969,88,alpha=1.9
1970,100,alpha=1.9
1971,94,alpha=1.9
1972,91,alpha=1.9
1973,100,alpha=1.9
1974,94,alpha=1.9
1975,86,alpha=1.9
1976,80,alpha=1.9
1977,115,alpha=1.9
1978,98,alpha=1.9
1979,80,alpha=1.9
1980,109,alpha=1.9
1981,96,alpha=1.9
1982,114,alpha=1.9
1983,104,alpha=1.9
1984,93,alpha=1.9
1985,97,alpha=1.9
1986,104,alpha=1.9
1987,107,alpha=1.9
1988,88,alpha=1.9
1989,116,alpha=1.9
1990,107,alpha=1.9
1991,101,alpha=1.9
1992,92,alpha=1.9
1993,93,alpha=1.9
1994,108,alpha=1.9
1995,99,alpha=1.9
1996,106,alpha=1.9
1997,109,alpha=1.9
1998,118,alpha=1.9
1999,103,alpha=1.9
2000,99,alpha=1.9
2001,91,alpha=1.9
2002,115,alpha=1.9
2003,93,alpha=1.9
2004,111,alpha=1.9
2005,89,alpha=1.9
2006,117,alpha=1.9
2007,101,alpha=1.9
2008,101,alpha=1.9
2009,84,alpha=1.9
2010,101,alpha=1.9
2011,105,alpha=1.9
2012,100,alpha=1.9
2013,108,alpha=1.9
2014,100,alpha=1.9
2015,107,alpha=1.9
2016,96,alpha=1.9
2017,83,alpha=1.9
2018,102,alpha=1.9
2019,102,alpha=1.9
2020,88,alpha=1.9
2021,93,alpha=1.9
2022,87,alpha=1.9
2023,99,alpha=1.9
2024,103,alpha=1.9
2025,85,alpha=1.9
2026,110,alpha=1.9
2027,103,alpha=1.9
2028,92,alpha=1.9
2029,83,alpha=1.9
2030,129,alpha=1.9
2031,98,alpha=1.9
2032,94,alpha=1.9
2033,93,alpha=1.9
2034,101,alpha=1.9
2035,110,alpha=1.9
2036,109,alpha=1.9
2037,93,alpha=1.9
2038,117,alpha=1.9
2039,95,alpha=1.9
2040,91,alpha=1.9
2041,93,alpha=1.9
2042,94,alpha=1.9
2043,98,alpha=1.9
2044,107,alpha=1.9
2045,98,alpha=1.9
2046,112,alpha=1.9
2047,100,alpha=1.9
2048,84,alpha=1.9
2049,103,alpha=1.9
2050,103,alpha=1.9
2051,90,alpha=1.9
2052,103,alpha=1.9
2053,116,alpha=1.9
2054,93,alpha=1.9
2055,103,alpha=1.9
2056,118,alpha=1.9
2057,113,alpha=1.9
2058,99,alpha=1.9
2059,102,alpha=1.9
2060,105,alpha=1.9
2061,104,alpha=1.9
2062,89,alpha=1.9
2063,105,alpha=1.9
2064,110,alpha=1.9
2065,118,alpha=1.9
2066,84,alpha=1.9
2067,109,alpha=1.9
2068,102,alpha=1.9
2069,110,alpha=1.9
2070,95,alpha=1.9
2071,96,alpha=1.9
2072,103,alpha=1.9
2073,99,alpha=1.9
2074,101,alpha=1.9
2075,107,alpha=1.9
2076,96,alpha=1.9
2077,105,alpha=1.9
2078,106,alpha=1.9
2079,90,alpha=1.9
2080,102,alpha=1.9
2081,109,alpha=1.9
2082,112,alpha=1.9
2083,92,alpha=1.9
2084,106,alpha=1.9
2085,88,alpha=1.9
2086,89,alpha=1.9
2087,84,alpha=1.9
2088,87,alpha=1.9
2089,105,alpha=1.9
2090,101,alpha=1.9
2091,92,alpha=1.9
2092,102,alpha=1.9
2093,105,alpha=1.9
2094,123,alpha=1.9
2095,100,alpha=1.9
2096,91,alpha=1.9
2097,93,alpha=1.9
2098,105,alpha=1.9
2099,79,alpha=1.9
2100,100,alpha=1.9
2101,102,alpha=1.9
2102,106,alpha=1.9
2103,101,alpha=1.9
2104,94,alpha=1.9
2105,97,alpha=1.9
2106,109,alpha=1.9
2107,102,alpha=1.9
2108,104,alpha=1.9
2109,101,alpha=1.9
2110,99,alpha=1.9
2111,113,alpha=1.9
2112,107,alpha=1.9
2113,115,alpha=1.9
2114,91,alpha=1.9
2115,96,alpha=1.9
2116,101,alpha=1.9
2117,103,alpha=1.9
2118,112,alpha=1.9
2119,99,alpha=1.9
2120,101,alpha=1.9
2121,92,alpha=1.9
2122,111,alpha=1.9
2123,120,alpha=1.9
2124,99,alpha=1.9
2125,94,alpha=1.9
2126,111,alpha=1.9
2127,108,alpha=1.9
2128,101,alpha=1.9
2129,101,alpha=1.9
2130,98,alpha=1.9
2131,93,alpha=1.9
2132,88,alpha=1.9
2133,97,alpha=1.9
2134,90,alpha=1.9
2135,84,alpha=1.9
2136,108,alpha=1.9
2137,96,alpha=1.9
2138,93,alpha=1.9
2139,107,alpha=1.9
2140,104,alpha=1.9
2141,103,alpha=1.9
2142,100,alpha=1.9
2143,95,alpha=1.9
2144,97,alpha=1.9
2145,105,alpha=1.9
2146,108,alpha=1.9
2147,103,alpha=1.9
2148,93,alpha=1.9
2149,102,alpha=1.9
2150,93,alpha=1.9
2151,116,alpha=1.9
2152,90,alpha=1.9
2153,97,alpha=1.9
2154,87,alpha=1.9
2155,109,alpha=1.9
2156,93,alpha=1.9
2157,90,alpha=1.9
2158,92,alpha=1.9
2159,93,alpha=1.9
2160,90,alpha=1.9
2161,100,alpha=1.9
2162,81,alpha=1.9
2163,91,alpha=1.9
2164,90,alpha=1.9
2165,100,alpha=1.9
2166,102,alpha=1.9
2167,105,alpha=1.9
2168,88,alpha=1.9
2169,105,alpha=1.9
2170,97,alpha=1.9
2171,99,alpha=1.9
2172,85,alpha=1.9
2173,94,alpha=1.9
2174,99,alpha=1.9
2175,95,alpha=1.9
2176,88,alpha=1.9
2177,84,alpha=1.9
2178,100,alpha=1.9
2179,77,alpha=1.9
2180,90,alpha=1.9
2181,102,alpha=1.9
2182,107,alpha=1.9
2183,102,alpha=1.9
2184,88,alpha=1.9
2185,98,alpha=1.9
2186,86,alpha=1.9
2187,106,alpha=1.9
2188,70,alpha=1.9
2189,101,alpha=1.9
2190,127,alpha=1.9
2191,126,alpha=1.9
2192,100,alpha=1.9
2193,113,alpha=1.9
2194,99,alpha=1.9
2195,92,alpha=1.9
2196,129,alpha=1.9
2197,90,alpha=1.9
2198,104,alpha=1.9
2199,90,alpha=1.9
2200,92,alpha=1.9
2201,110,alpha=1.9
2202,104,alpha=1.9
2203,86,alpha=1.9
2204,89,alpha=1.9
2205,112,alpha=1.9
2206,126,alpha=1.9
2207,115,alpha=1.9
2208,91,alpha=1.9
2209,99,alpha=1.9
2210,112,alpha=1.9
2211,103,alpha=1.9
2212,118,alpha=1.9
2213,91,alpha=1.9
2214,101,alpha=1.9
2215,92,alpha=1.9
2216,103,alpha=1.9
2217,115,alpha=1.9
2218,107,alpha=1.9
2219,104,alpha=1.9
2220,112,alpha=1.9
2221,115,alpha=1.9
2222,105,alpha=1.9
2223,88,alpha=1.9
2224,94,alpha=1.9
2225,98,alpha=1.9
2226,106,alpha=1.9
2227,101,alpha=1.9
