,offspring,model
1152,90,alpha=1.9
1153,107,alpha=1.9
1154,78,alpha=1.9
1155,105,alpha=1.9
1156,119,alpha=1.9
1157,75,alpha=1.9
1158,90,alpha=1.9
1159,131,alpha=1.9
1160,104,alpha=1.9
1161,132,alpha=1.9
1162,90,alpha=1.9
1163,99,alpha=1.9
1164,102,alpha=1.9
1165,124,alpha=1.9
1166,82,alpha=1.9
1167,85,alpha=1.9
1168,96,alpha=1.9
1169,98,alpha=1.9
1170,120,alpha=1.9
1171,130,alpha=1.9
1172,108,alpha=1.9
1173,106,alpha=1.9
1174,91,alpha=1.9
1175,104,alpha=1.9
1176,88,alpha=1.9
1177,64,alpha=1.9
1178,104,alpha=1.9
1179,95,alpha=1.9
1180,72,alpha=1.9
1181,88,alpha=1.9
1182,107,alpha=1.9
1183,101,alpha=1.9
1184,80,alpha=1.9
1185,72,alpha=1.9
1186,91,alpha=1.9
1187,95,alpha=1.9
1188,109,alpha=1.9
1189,75,alpha=1.9
1190,111,alpha=1.9
1191,94,alpha=1.9
1192,122,alpha=1.9
1193,86,alpha=1.9
1194,62,alpha=1.9
1195,82,alpha=1.9
1196,83,alpha=1.9
1197,80,alpha=1.9
1198,94,alpha=1.9
1199,92,alpha=1.9
1200,100,alpha=1.9
1201,87,alpha=1.9
1202,77,alpha=1.9
1203,101,alpha=1.9
1204,94,alpha=1.9
1205,75,alpha=1.9
1206,157,alpha=1.9
1207,82,alpha=1.9
1208,101,alpha=1.9
1209,82,alpha=1.9
1210,124,alpha=1.9
1211,112,alpha=1.9
1212,101,alpha=1.9
1213,137,alpha=1.9
1214,121,alpha=1.9
1215,96,alpha=1.9
1216,97,alpha=1.9
1217,76,alpha=1.9
1218,93,alpha=1.9
1219,102,alpha=1.9
1220,118,alpha=1.9
1221,120,alpha=1.9
1222,87,alpha=1.9
1223,63,alpha=1.9
1224,139,alpha=1.9
1225,94,alpha=1.9
1226,176,alpha=1.9
1227,100,alpha=1.9
1228,82,alpha=1.9
1229,84,alpha=1.9
1230,97,alpha=1.9
1231,81,alpha=1.9
1232,87,alpha=1.9
1233,77,alpha=1.9
1234,92,alpha=1.9
1235,79,alpha=1.9
1236,101,alpha=1.9
1237,109,alpha=1.9
1238,112,alpha=1.9
1239,99,alpha=1.9
1240,128,alpha=1.9
1241,84,alpha=1.9
1242,116,alpha=1.9
1243,101,alpha=1.9
1244,123,alpha=1.9
1245,118,alpha=1.9
1246,79,alpha=1.9
1247,78,alpha=1.9
1248,92,alpha=1.9
1249,92,alpha=1.9
1250,94,alpha=1.9
1251,94,alpha=1.9
1252,130,alpha=1.9
1253,133,alpha=1.9
1254,93,alpha=1.9
1255,55,alpha=1.9
1256,93,alpha=1.9
1257,113,alpha=1.9
1258,101,alpha=1.9
1259,105,alpha=1.9
1260,101,alpha=1.9
1261,107,alpha=1.9
1262,101,alpha=1.9
1263,128,alpha=1.9
1264,121,alpha=1.9
1265,132,alpha=1.9
1266,137,alpha=1.9
1267,85,alpha=1.9
1268,107,alpha=1.9
1269,69,alpha=1.9
1270,85,alpha=1.9
1271,84,alpha=1.9
1272,81,alpha=1.9
1273,98,alpha=1.9
1274,67,alpha=1.9
1275,107,alpha=1.9
1276,96,alpha=1.9
1277,68,alpha=1.9
1278,148,alpha=1.9
1279,82,alpha=1.9
1280,114,alpha=1.9
1281,99,alpha=1.9
1282,94,alpha=1.9
1283,94,alpha=1.9
1284,94,alpha=1.9
1285,124,alpha=1.9
1286,130,alpha=1.9
1287,109,alpha=1.9
1288,101,alpha=1.9
1289,95,alpha=1.9
1290,97,alpha=1.9
1291,154,alpha=1.9
1292,115,alpha=1.9
1293,111,alpha=1.9
1294,81,alpha=1.9
1295,77,alpha=1.9
1296,87,alpha=1.9
1297,92,alpha=1.9
1298,86,alpha=1.9
1299,81,alpha=1.9
1300,99,alpha=1.9
1301,95,alpha=1.9
1302,77,alpha=1.9
1303,108,alpha=1.9
1304,95,alpha=1.9
1305,78,alpha=1.9
1306,82,alpha=1.9
1307,93,alpha=1.9
1308,153,alpha=1.9
1309,87,alpha=1.9
1310,113,alpha=1.9
1311,88,alpha=1.9
1312,82,alpha=1.9
1313,80,alpha=1.9
1314,102,alpha=1.9
1315,142,alpha=1.9
1316,123,alpha=1.9
1317,128,alpha=1.9
1318,86,alpha=1.9
1319,111,alpha=1.9
1320,126,alpha=1.9
1321,84,alpha=1.9
1322,79,alpha=1.9
1323,61,alpha=1.9
1324,126,alpha=1.9
1325,103,alpha=1.9
1326,85,alpha=1.9
1327,105,alpha=1.9
1328,90,alpha=1.9
1329,79,alpha=1.9
1330,84,alpha=1.9
1331,96,alpha=1.9
1332,108,alpha=1.9
1333,129,alpha=1.9
1334,87,alpha=1.9
1335,82,alpha=1.9
1336,81,alpha=1.9
1337,79,alpha=1.9
1338,83,alpha=1.9
1339,119,alpha=1.9
1340,77,alpha=1.9
1341,149,alpha=1.9
1342,71,alpha=1.9
1343,86,alpha=1.9
1344,88,alpha=1.9
1345,85,alpha=1.9
1346,87,alpha=1.9
1347,140,alpha=1.9
1348,97,alpha=1.9
1349,110,alpha=1.9
1350,101,alpha=1.9
1351,125,alpha=1.9
1352,82,alpha=1.9
1353,91,alpha=1.9
1354,79,alpha=1.9
1355,102,alpha=1.9
1356,103,alpha=1.9
1357,86,alpha=1.9
1358,67,alpha=1.9
1359,97,alpha=1.9
1360,87,alpha=1.9
1361,105,alpha=1.9
1362,93,alpha=1.9
1363,75,alpha=1.9
1364,102,alpha=1.9
1365,100,alpha=1.9
1366,90,alpha=1.9
1367,80,alpha=1.9
1368,91,alpha=1.9
1369,174,alpha=1.9
1370,107,alpha=1.9
1371,102,alpha=1.9
1372,121,alpha=1.9
1373,81,alpha=1.9
1374,90,alpha=1.9
1375,169,alpha=1.9
1376,77,alpha=1.9
1377,81,alpha=1.9
1378,104,alpha=1.9
1379,92,alpha=1.9
1380,119,alpha=1.9
1381,84,alpha=1.9
1382,103,alpha=1.9
1383,116,alpha=1.9
1384,85,alpha=1.9
1385,106,alpha=1.9
1386,99,alpha=1.9
1387,75,alpha=1.9
1388,88,alpha=1.9
1389,99,alpha=1.9
1390,107,alpha=1.9
1391,96,alpha=1.9
1392,82,alpha=1.9
1393,105,alpha=1.9
1394,92,alpha=1.9
1395,104,alpha=1.9
1396,92,alpha=1.9
1397,111,alpha=1.9
1398,107,alpha=1.9
1399,98,alpha=1.9
1400,71,alpha=1.9
1401,136,alpha=1.9
1402,115,alpha=1.9
1403,81,alpha=1.9
1404,58,alpha=1.9
1405,105,alpha=1.9
1406,84,alpha=1.9
1407,101,alpha=1.9
1408,144,alpha=1.9
1409,78,alpha=1.9
1410,73,alpha=1.9
1411,96,alpha=1.9
1412,114,alpha=1.9
1413,103,alpha=1.9
1414,93,alpha=1.9
1415,105,alpha=1.9
1416,83,alpha=1.9
1417,98,alpha=1.9
1418,77,alpha=1.9
1419,80,alpha=1.9
1420,93,alpha=1.9
1421,246,alpha=1.9
1422,97,alpha=1.9
1423,115,alpha=1.9
1424,159,alpha=1.9
1425,89,alpha=1.9
1426,105,alpha=1.9
1427,70,alpha=1.9
1428,97,alpha=1.9
1429,102,alpha=1.9
1430,102,alpha=1.9
1431,109,alpha=1.9
1432,93,alpha=1.9
1433,106,alpha=1.9
1434,99,alpha=1.9
1435,97,alpha=1.9
1436,91,alpha=1.9
1437,110,alpha=1.9
1438,164,alpha=1.9
1439,85,alpha=1.9
1440,139,alpha=1.9
1441,89,alpha=1.9
1442,75,alpha=1.9
1443,79,alpha=1.9
1444,94,alpha=1.9
1445,84,alpha=1.9
1446,113,alpha=1.9
1447,131,alpha=1.9
1448,88,alpha=1.9
1449,88,alpha=1.9
1450,114,alpha=1.9
1451,86,alpha=1.9
1452,116,alpha=1.9
1453,171,alpha=1.9
1454,147,alpha=1.9
1455,109,alpha=1.9
1456,146,alpha=1.9
1457,88,alpha=1.9
1458,110,alpha=1.9
1459,119,alpha=1.9
1460,102,alpha=1.9
1461,129,alpha=1.9
1462,93,alpha=1.9
1463,96,alpha=1.9
1464,98,alpha=1.9
1465,104,alpha=1.9
1466,90,alpha=1.9
1467,98,alpha=1.9
1468,96,alpha=1.9
1469,101,alpha=1.9
1470,91,alpha=1.9
1471,141,alpha=1.9
1472,110,alpha=1.9
1473,82,alpha=1.9
1474,103,alpha=1.9
1475,85,alpha=1.9
1476,107,alpha=1.9
1477,84,alpha=1.9
1478,129,alpha=1.9
1479,68,alpha=1.9
1480,84,alpha=1.9
1481,117,alpha=1.9
1482,78,alpha=1.9
1483,90,alpha=1.9
1484,101,alpha=1.9
1485,87,alpha=1.9
1486,94,alpha=1.9
1487,82,alpha=1.9
1488,63,alpha=1.9
1489,119,alpha=1.9
1490,91,alpha=1.9
1491,79,alpha=1.9
1492,157,alpha=1.9
1493,70,alpha=1.9
1494,80,alpha=1.9
1495,102,alpha=1.9
1496,94,alpha=1.9
1497,96,alpha=1.9
1498,97,alpha=1.9
1499,91,alpha=1.9
1500,83,alpha=1.9
1501,90,alpha=1.9
1502,99,alpha=1.9
1503,81,alpha=1.9
1504,109,alpha=1.9
1505,83,alpha=1.9
1506,80,alpha=1.9
1507,81,alpha=1.9
1508,181,alpha=1.9
1509,131,alpha=1.9
1510,85,alpha=1.9
1511,88,alpha=1.9
1512,85,alpha=1.9
1513,72,alpha=1.9
1514,85,alpha=1.9
1515,107,alpha=1.9
1516,128,alpha=1.9
1517,80,alpha=1.9
1518,77,alpha=1.9
1519,80,alpha=1.9
1520,93,alpha=1.9
1521,109,alpha=1.9
1522,140,alpha=1.9
1523,78,alpha=1.9
1524,119,alpha=1.9
1525,71,alpha=1.9
1526,99,alpha=1.9
1527,94,alpha=1.9
1528,104,alpha=1.9
1529,76,alpha=1.9
1530,98,alpha=1.9
1531,96,alpha=1.9
1532,95,alpha=1.9
1533,196,alpha=1.9
1534,93,alpha=1.9
1535,103,alpha=1.9
1536,93,alpha=1.9
1537,71,alpha=1.9
1538,90,alpha=1.9
1539,96,alpha=1.9
1540,82,alpha=1.9
1541,96,alpha=1.9
1542,102,alpha=1.9
1543,105,alpha=1.9
1544,103,alpha=1.9
1545,101,alpha=1.9
1546,91,alpha=1.9
1547,110,alpha=1.9
1548,98,alpha=1.9
1549,93,alpha=1.9
1550,100,alpha=1.9
1551,104,alpha=1.9
1552,111,alpha=1.9
1553,101,alpha=1.9
1554,88,alpha=1.9
1555,108,alpha=1.9
1556,97,alpha=1.9
1557,71,alpha=1.9
1558,87,alpha=1.9
1559,236,alpha=1.9
1560,81,alpha=1.9
1561,117,alpha=1.9
1562,108,alpha=1.9
1563,98,alpha=1.9
1564,94,alpha=1.9
1565,90,alpha=1.9
1566,87,alpha=1.9
1567,85,alpha=1.9
1568,93,alpha=1.9
1569,129,alpha=1.9
1570,129,alpha=1.9
1571,88,alpha=1.9
1572,100,alpha=1.9
1573,102,alpha=1.9
1574,103,alpha=1.9
1575,84,alpha=1.9
1576,115,alpha=1.9
1577,87,alpha=1.9
1578,102,alpha=1.9
1579,107,alpha=1.9
1580,95,alpha=1.9
1581,88,alpha=1.9
1582,118,alpha=1.9
1583,110,alpha=1.9
1584,127,alpha=1.9
1585,122,alpha=1.9
1586,78,alpha=1.9
1587,112,alpha=1.9
1588,92,alpha=1.9
1589,145,alpha=1.9
1590,96,alpha=1.9
1591,90,alpha=1.9
1592,75,alpha=1.9
1593,84,alpha=1.9
1594,74,alpha=1.9
1595,112,alpha=1.9
1596,92,alpha=1.9
1597,88,alpha=1.9
1598,157,alpha=1.9
1599,94,alpha=1.9
1600,74,alpha=1.9
1601,134,alpha=1.9
1602,116,alpha=1.9
1603,75,alpha=1.9
1604,123,alpha=1.9
1605,91,alpha=1.9
1606,83,alpha=1.9
1607,111,alpha=1.9
1608,124,alpha=1.9
1609,120,alpha=1.9
1610,109,alpha=1.9
1611,88,alpha=1.9
1612,73,alpha=1.9
1613,72,alpha=1.9
1614,80,alpha=1.9
1615,74,alpha=1.9
1616,96,alpha=1.9
1617,111,alpha=1.9
1618,97,alpha=1.9
1619,79,alpha=1.9
1620,106,alpha=1.9
1621,136,alpha=1.9
1622,88,alpha=1.9
1623,112,alpha=1.9
1624,165,alpha=1.9
1625,114,alpha=1.9
1626,57,alpha=1.9
1627,110,alpha=1.9
1628,98,alpha=1.9
1629,85,alpha=1.9
1630,103,alpha=1.9
1631,97,alpha=1.9
1632,78,alpha=1.9
1633,109,alpha=1.9
1634,86,alpha=1.9
1635,100,alpha=1.9
1636,93,alpha=1.9
1637,104,alpha=1.9
1638,104,alpha=1.9
1639,93,alpha=1.9
1640,77,alpha=1.9
1641,104,alpha=1.9
1642,103,alpha=1.9
1643,93,alpha=1.9
1644,107,alpha=1.9
1645,91,alpha=1.9
1646,82,alpha=1.9
1647,160,alpha=1.9
1648,129,alpha=1.9
1649,99,alpha=1.9
1650,90,alpha=1.9
1651,220,alpha=1.9
1652,90,alpha=1.9
1653,68,alpha=1.9
1654,132,alpha=1.9
1655,93,alpha=1.9
1656,84,alpha=1.9
1657,102,alpha=1.9
1658,81,alpha=1.9
1659,75,alpha=1.9
1660,102,alpha=1.9
1661,114,alpha=1.9
1662,110,alpha=1.9
1663,93,alpha=1.9
1664,92,alpha=1.9
1665,89,alpha=1.9
1666,105,alpha=1.9
1667,109,alpha=1.9
1668,99,alpha=1.9
1669,75,alpha=1.9
1670,81,alpha=1.9
1671,125,alpha=1.9
1672,92,alpha=1.9
1673,105,alpha=1.9
1674,81,alpha=1.9
1675,104,alpha=1.9
1676,102,alpha=1.9
1677,82,alpha=1.9
1678,79,alpha=1.9
1679,109,alpha=1.9
1680,105,alpha=1.9
1681,100,alpha=1.9
1682,149,alpha=1.9
1683,76,alpha=1.9
1684,90,alpha=1.9
1685,166,alpha=1.9
1686,129,alpha=1.9
1687,85,alpha=1.9
1688,1640,alpha=1.9
1689,120,alpha=1.9
1690,89,alpha=1.9
1691,109,alpha=1.9
1692,126,alpha=1.9
1693,123,alpha=1.9
1694,141,alpha=1.9
1695,126,alpha=1.9
1696,68,alpha=1.9
1697,109,alpha=1.9
1698,104,alpha=1.9
1699,106,alpha=1.9
1700,90,alpha=1.9
1701,90,alpha=1.9
1702,92,alpha=1.9
1703,122,alpha=1.9
1704,95,alpha=1.9
1705,96,alpha=1.9
1706,125,alpha=1.9
1707,96,alpha=1.9
1708,107,alpha=1.9
1709,115,alpha=1.9
1710,80,alpha=1.9
1711,86,alpha=1.9
1712,150,alpha=1.9
1713,83,alpha=1.9
1714,93,alpha=1.9
1715,103,alpha=1.9
1716,93,alpha=1.9
1717,110,alpha=1.9
1718,160,alpha=1.9
1719,104,alpha=1.9
1720,104,alpha=1.9
1721,95,alpha=1.9
1722,117,alpha=1.9
1723,71,alpha=1.9
1724,95,alpha=1.9
1725,84,alpha=1.9
1726,109,alpha=1.9
1727,109,alpha=1.9
1728,78,alpha=1.9
1729,67,alpha=1.9
1730,118,alpha=1.9
1731,98,alpha=1.9
1732,85,alpha=1.9
1733,93,alpha=1.9
1734,97,alpha=1.9
1735,103,alpha=1.9
1736,75,alpha=1.9
1737,127,alpha=1.9
1738,108,alpha=1.9
1739,132,alpha=1.9
1740,77,alpha=1.9
1741,115,alpha=1.9
1742,104,alpha=1.9
1743,61,alpha=1.9
1744,108,alpha=1.9
1745,107,alpha=1.9
1746,127,alpha=1.9
1747,78,alpha=1.9
1748,150,alpha=1.9
1749,68,alpha=1.9
1750,133,alpha=1.9
1751,68,alpha=1.9
1752,96,alpha=1.9
1753,114,alpha=1.9
1754,93,alpha=1.9
1755,137,alpha=1.9
1756,155,alpha=1.9
1757,102,alpha=1.9
1758,98,alpha=1.9
1759,113,alpha=1.9
1760,109,alpha=1.9
1761,97,alpha=1.9
1762,96,alpha=1.9
1763,134,alpha=1.9
1764,84,alpha=1.9
1765,97,alpha=1.9
1766,77,alpha=1.9
1767,90,alpha=1.9
1768,85,alpha=1.9
1769,63,alpha=1.9
1770,89,alpha=1.9
1771,85,alpha=1.9
1772,104,alpha=1.9
1773,107,alpha=1.9
1774,95,alpha=1.9
1775,108,alpha=1.9
1776,97,alpha=1.9
1777,115,alpha=1.9
1778,97,alpha=1.9
1779,86,alpha=1.9
1780,86,alpha=1.9
1781,142,alpha=1.9
1782,104,alpha=1.9
1783,81,alpha=1.9
1784,104,alpha=1.9
1785,103,alpha=1.9
1786,110,alpha=1.9
1787,118,alpha=1.9
1788,76,alpha=1.9
1789,103,alpha=1.9
1790,115,alpha=1.9
1791,79,alpha=1.9
1792,108,alpha=1.9
1793,113,alpha=1.9
1794,83,alpha=1.9
1795,78,alpha=1.9
1796,66,alpha=1.9
1797,89,alpha=1.9
1798,106,alpha=1.9
1799,91,alpha=1.9
1800,136,alpha=1.9
1801,75,alpha=1.9
1802,93,alpha=1.9
1803,87,alpha=1.9
1804,98,alpha=1.9
1805,91,alpha=1.9
1806,83,alpha=1.9
1807,90,alpha=1.9
1808,104,alpha=1.9
1809,128,alpha=1.9
1810,102,alpha=1.9
1811,122,alpha=1.9
1812,79,alpha=1.9
1813,75,alpha=1.9
1814,115,alpha=1.9
1815,100,alpha=1.9
1816,89,alpha=1.9
1817,75,alpha=1.9
1818,89,alpha=1.9
1819,77,alpha=1.9
1820,92,alpha=1.9
1821,88,alpha=1.9
1822,65,alpha=1.9
1823,80,alpha=1.9
1824,111,alpha=1.9
1825,130,alpha=1.9
1826,95,alpha=1.9
1827,74,alpha=1.9
1828,185,alpha=1.9
1829,101,alpha=1.9
1830,84,alpha=1.9
1831,142,alpha=1.9
1832,89,alpha=1.9
1833,95,alpha=1.9
1834,135,alpha=1.9
1835,73,alpha=1.9
1836,92,alpha=1.9
1837,102,alpha=1.9
1838,69,alpha=1.9
1839,92,alpha=1.9
1840,157,alpha=1.9
1841,81,alpha=1.9
1842,160,alpha=1.9
1843,110,alpha=1.9
1844,54,alpha=1.9
1845,137,alpha=1.9
1846,96,alpha=1.9
1847,99,alpha=1.9
1848,89,alpha=1.9
1849,101,alpha=1.9
1850,95,alpha=1.9
1851,110,alpha=1.9
1852,166,alpha=1.9
1853,92,alpha=1.9
1854,77,alpha=1.9
1855,102,alpha=1.9
1856,89,alpha=1.9
1857,125,alpha=1.9
1858,100,alpha=1.9
1859,148,alpha=1.9
1860,107,alpha=1.9
1861,87,alpha=1.9
1862,100,alpha=1.9
1863,106,alpha=1.9
1864,103,alpha=1.9
1865,82,alpha=1.9
1866,85,alpha=1.9
1867,151,alpha=1.9
1868,120,alpha=1.9
1869,79,alpha=1.9
1870,90,alpha=1.9
1871,133,alpha=1.9
1872,88,alpha=1.9
1873,73,alpha=1.9
1874,78,alpha=1.9
1875,91,alpha=1.9
1876,76,alpha=1.9
1877,114,alpha=1.9
1878,91,alpha=1.9
1879,90,alpha=1.9
1880,136,alpha=1.9
1881,106,alpha=1.9
1882,108,alpha=1.9
1883,813,alpha=1.9
1884,91,alpha=1.9
1885,119,alpha=1.9
1886,72,alpha=1.9
1887,85,alpha=1.9
1888,123,alpha=1.9
1889,94,alpha=1.9
1890,118,alpha=1.9
1891,74,alpha=1.9
1892,99,alpha=1.9
1893,135,alpha=1.9
1894,97,alpha=1.9
1895,113,alpha=1.9
1896,121,alpha=1.9
1897,184,alpha=1.9
1898,70,alpha=1.9
1899,97,alpha=1.9
1900,89,alpha=1.9
1901,98,alpha=1.9
1902,93,alpha=1.9
1903,83,alpha=1.9
1904,93,alpha=1.9
1905,115,alpha=1.9
1906,88,alpha=1.9
1907,144,alpha=1.9
1908,97,alpha=1.9
1909,107,alpha=1.9
1910,94,alpha=1.9
1911,108,alpha=1.9
1912,112,alpha=1.9
1913,109,alpha=1.9
1914,97,alpha=1.9
1915,122,alpha=1.9
1916,71,alpha=1.9
1917,96,alpha=1.9
1918,95,alpha=1.9
1919,116,alpha=1.9
1920,89,alpha=1.9
1921,95,alpha=1.9
1922,94,alpha=1.9
1923,100,alpha=1.9
1924,92,alpha=1.9
1925,72,alpha=1.9
1926,118,alpha=1.9
1927,90,alpha=1.9
1928,113,alpha=1.9
1929,106,alpha=1.9
1930,98,alpha=1.9
1931,100,alpha=1.9
1932,85,alpha=1.9
1933,81,alpha=1.9
1934,89,alpha=1.9
1935,108,alpha=1.9
1936,108,alpha=1.9
1937,143,alpha=1.9
1938,110,alpha=1.9
1939,102,alpha=1.9
1940,79,alpha=1.9
1941,82,alpha=1.9
1942,91,alpha=1.9
1943,171,alpha=1.9
1944,102,alpha=1.9
1945,89,alpha=1.9
1946,89,alpha=1.9
1947,89,alpha=1.9
1948,89,alpha=1.9
1949,78,alpha=1.9
1950,108,alpha=1.9
1951,107,alpha=1.9
1952,73,alpha=1.9
1953,92,alpha=1.9
1954,84,alpha=1.9
1955,79,alpha=1.9
1956,95,alpha=1.9
1957,86,alpha=1.9
1958,60,alpha=1.9
1959,95,alpha=1.9
1960,82,alpha=1.9
1961,98,alpha=1.9
1962,49,alpha=1.9
1963,110,alpha=1.9
1964,70,alpha=1.9
1965,122,alpha=1.9
1966,82,alpha=1.9
1967,71,alpha=1.9
1968,113,alpha=1.9
1969,106,alpha=1.9
1970,95,alpha=1.9
1971,114,alpha=1.9
1972,103,alpha=1.9
1973,107,alpha=1.9
1974,84,alpha=1.9
1975,87,alpha=1.9
1976,79,alpha=1.9
1977,106,alpha=1.9
1978,75,alpha=1.9
1979,107,alpha=1.9
1980,104,alpha=1.9
1981,83,alpha=1.9
1982,90,alpha=1.9
1983,94,alpha=1.9
1984,107,alpha=1.9
1985,93,alpha=1.9
1986,97,alpha=1.9
1987,114,alpha=1.9
1988,77,alpha=1.9
1989,80,alpha=1.9
1990,105,alpha=1.9
1991,78,alpha=1.9
1992,91,alpha=1.9
1993,86,alpha=1.9
1994,109,alpha=1.9
1995,78,alpha=1.9
1996,98,alpha=1.9
1997,85,alpha=1.9
1998,86,alpha=1.9
1999,120,alpha=1.9
2000,118,alpha=1.9
2001,117,alpha=1.9
2002,87,alpha=1.9
2003,80,alpha=1.9
2004,92,alpha=1.9
2005,100,alpha=1.9
2006,91,alpha=1.9
2007,119,alpha=1.9
2008,58,alpha=1.9
2009,76,alpha=1.9
2010,121,alpha=1.9
2011,271,alpha=1.9
2012,98,alpha=1.9
2013,115,alpha=1.9
2014,79,alpha=1.9
2015,113,alpha=1.9
2016,104,alpha=1.9
2017,114,alpha=1.9
2018,111,alpha=1.9
2019,111,alpha=1.9
2020,79,alpha=1.9
2021,120,alpha=1.9
2022,84,alpha=1.9
2023,102,alpha=1.9
2024,91,alpha=1.9
2025,117,alpha=1.9
2026,73,alpha=1.9
2027,98,alpha=1.9
2028,101,alpha=1.9
2029,105,alpha=1.9
2030,82,alpha=1.9
2031,98,alpha=1.9
2032,111,alpha=1.9
2033,93,alpha=1.9
2034,116,alpha=1.9
2035,103,alpha=1.9
2036,94,alpha=1.9
2037,91,alpha=1.9
2038,106,alpha=1.9
2039,109,alpha=1.9
2040,93,alpha=1.9
2041,99,alpha=1.9
2042,91,alpha=1.9
2043,90,alpha=1.9
2044,78,alpha=1.9
2045,92,alpha=1.9
2046,75,alpha=1.9
2047,104,alpha=1.9
2048,109,alpha=1.9
2049,62,alpha=1.9
2050,151,alpha=1.9
2051,84,alpha=1.9
2052,64,alpha=1.9
2053,76,alpha=1.9
2054,82,alpha=1.9
2055,92,alpha=1.9
2056,83,alpha=1.9
2057,146,alpha=1.9
2058,61,alpha=1.9
2059,71,alpha=1.9
2060,89,alpha=1.9
2061,96,alpha=1.9
2062,80,alpha=1.9
2063,74,alpha=1.9
2064,83,alpha=1.9
2065,79,alpha=1.9
2066,124,alpha=1.9
2067,90,alpha=1.9
2068,125,alpha=1.9
2069,94,alpha=1.9
2070,262,alpha=1.9
2071,89,alpha=1.9
2072,135,alpha=1.9
2073,85,alpha=1.9
2074,109,alpha=1.9
2075,159,alpha=1.9
2076,81,alpha=1.9
2077,98,alpha=1.9
2078,128,alpha=1.9
2079,103,alpha=1.9
2080,122,alpha=1.9
2081,125,alpha=1.9
2082,78,alpha=1.9
2083,122,alpha=1.9
2084,94,alpha=1.9
2085,96,alpha=1.9
2086,61,alpha=1.9
2087,108,alpha=1.9
2088,100,alpha=1.9
2089,76,alpha=1.9
2090,84,alpha=1.9
2091,103,alpha=1.9
2092,111,alpha=1.9
2093,103,alpha=1.9
2094,78,alpha=1.9
2095,74,alpha=1.9
2096,130,alpha=1.9
2097,132,alpha=1.9
2098,114,alpha=1.9
2099,97,alpha=1.9
2100,92,alpha=1.9
2101,83,alpha=1.9
2102,81,alpha=1.9
2103,112,alpha=1.9
2104,69,alpha=1.9
2105,126,alpha=1.9
2106,94,alpha=1.9
2107,90,alpha=1.9
2108,106,alpha=1.9
2109,123,alpha=1.9
2110,123,alpha=1.9
2111,119,alpha=1.9
2112,79,alpha=1.9
2113,97,alpha=1.9
2114,94,alpha=1.9
2115,116,alpha=1.9
2116,94,alpha=1.9
2117,155,alpha=1.9
2118,96,alpha=1.9
2119,104,alpha=1.9
2120,92,alpha=1.9
2121,115,alpha=1.9
2122,109,alpha=1.9
2123,170,alpha=1.9
2124,90,alpha=1.9
2125,105,alpha=1.9
2126,93,alpha=1.9
2127,112,alpha=1.9
2128,84,alpha=1.9
2129,121,alpha=1.9
2130,114,alpha=1.9
2131,96,alpha=1.9
2132,87,alpha=1.9
2133,103,alpha=1.9
2134,97,alpha=1.9
2135,82,alpha=1.9
2136,99,alpha=1.9
2137,90,alpha=1.9
2138,81,alpha=1.9
2139,89,alpha=1.9
2140,227,alpha=1.9
2141,83,alpha=1.9
2142,98,alpha=1.9
2143,85,alpha=1.9
2144,94,alpha=1.9
2145,90,alpha=1.9
2146,88,alpha=1.9
2147,92,alpha=1.9
2148,111,alpha=1.9
2149,126,alpha=1.9
2150,59,alpha=1.9
2151,90,alpha=1.9
2152,103,alpha=1.9
2153,96,alpha=1.9
2154,113,alpha=1.9
2155,92,alpha=1.9
2156,111,alpha=1.9
2157,71,alpha=1.9
2158,74,alpha=1.9
2159,85,alpha=1.9
2160,111,alpha=1.9
2161,93,alpha=1.9
2162,107,alpha=1.9
2163,99,alpha=1.9
2164,102,alpha=1.9
2165,92,alpha=1.9
2166,116,alpha=1.9
2167,121,alpha=1.9
2168,154,alpha=1.9
2169,114,alpha=1.9
2170,120,alpha=1.9
2171,110,alpha=1.9
2172,75,alpha=1.9
2173,157,alpha=1.9
2174,65,alpha=1.9
2175,100,alpha=1.9
2176,102,alpha=1.9
2177,99,alpha=1.9
2178,91,alpha=1.9
2179,241,alpha=1.9
2180,101,alpha=1.9
2181,112,alpha=1.9
2182,91,alpha=1.9
2183,97,alpha=1.9
2184,107,alpha=1.9
2185,65,alpha=1.9
2186,116,alpha=1.9
2187,83,alpha=1.9
2188,88,alpha=1.9
2189,123,alpha=1.9
2190,92,alpha=1.9
2191,72,alpha=1.9
2192,124,alpha=1.9
2193,96,alpha=1.9
2194,127,alpha=1.9
2195,100,alpha=1.9
2196,96,alpha=1.9
2197,109,alpha=1.9
2198,107,alpha=1.9
2199,113,alpha=1.9
2200,122,alpha=1.9
2201,98,alpha=1.9
2202,99,alpha=1.9
2203,106,alpha=1.9
2204,72,alpha=1.9
2205,113,alpha=1.9
2206,149,alpha=1.9
2207,139,alpha=1.9
2208,89,alpha=1.9
2209,82,alpha=1.9
2210,115,alpha=1.9
2211,96,alpha=1.9
2212,94,alpha=1.9
2213,92,alpha=1.9
2214,106,alpha=1.9
2215,112,alpha=1.9
2216,122,alpha=1.9
2217,113,alpha=1.9
2218,85,alpha=1.9
2219,89,alpha=1.9
2220,95,alpha=1.9
2221,98,alpha=1.9
2222,93,alpha=1.9
2223,100,alpha=1.9
2224,92,alpha=1.9
2225,109,alpha=1.9
2226,111,alpha=1.9
2227,105,alpha=1.9
